id,name,address,city,state,country,zip_code,county,latitude,longitude,description,phone,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,rating,address_link,website,resource_type
e6c88103-0a22-4e8e-816c-f4a5fc776258,Tide Dental Orthodontics & Dental Implants,1312 Airline Rd.,Corpus Christi,TX ,United States of America,78412,Nueces,27.70715,-97.36238,"Tide Dental Orthodontics & Dental Implants is a dentist office in Corpus Christi, TX. They offer routine dental care, pediatric dentistry, fillings, extractions, emergency dental care, etc. The link to their Facebook page is https://www.facebook.com/tidedental/. Call the number or visit the website link below this description for more information. ",(361) - 600 - 4847,Closed ,"8:30 AM - 12:30 PM, 1:30 PM - 4:30 PM","8:30 AM - 12:30 PM, 1:30 PM - 4:30 PM","8:30 AM - 12:30 PM, 1:30 PM - 4:30 PM","8:30 AM - 12:30 PM, 1:30 PM - 4:30 PM","8:30 AM - 12:30 PM, 1:30 PM - 4:30 PM",Closed ,4.7,https://maps.app.goo.gl/aiVtkFi8GGeiwodE6,https://www.mytidedental.com/?utm_source=google.com&utm_medium=business+profile&utm_campaign=yext,Dentistry 
7c04a5b5-124d-4281-9ca8-84c1da8ceb44,Nueces County Community Action Agency - Central Office ,101 S. Padre Island Dr. ,Corpus Christi,TX ,United States of America,78405,Nueces,27.76381,-97.46898,"Nueces County Community Action Agency - Central Office is a social services organization that seeks to help rid the causes of poverty for those in Nueces County. It is located on S. Padre Island Dr. in Corpus Christi, TX. They provide programs such as case management, tuition assistance, affordable housing, utility assistance, weatherization, home preservation and modification, information and referral resources, services for children and families through their Birth-to-Five Head Start Program, etc. The applications who are awarded the service will be chosen based on a first come first serve basis with priority given to the elderly (greater than 60 years old), very young (children 5 years or younger), and disabled populations. Eligibility is also based on income. It can take up to two hours for the staff to determine the eligibility of each client, and up to 30 days to receive assistance if they are eligible. The number below this description is for the general organization, however there are additional phone numbers for different services. (361) - 882 - 4193 (case management), (361) - 882 - 4193 (comprehensive energy assistance program (CEAP) in Corpus Christi), (361) - 387 - 1527 (comprehensive energy assistance program (CEAP) in Robstown), (361) - 654 - 7946 or (361) - 654 - 7953 (weatherization assistance program (WAP), (361) - 654 - 7944 (heating and cooling), and (361) - 654 - 7947 (housing program). The Director of their Birth-to-Five Head Start Program, Alicia Mancha can also be contacted at this location. You can call the number below this description with the extension number 7927. For additional contact needs, you can email assistance@ncaatx.org. Their fax number is (361) - 883 - 9173.  For more information click on the website link or call the number below this description.",(361) - 883 - 7201,Closed ,"8:00 AM - 12:00 PM, 1:00 PM - 5:00 PM","8:00 AM - 12:00 PM, 1:00 PM - 5:00 PM","8:00 AM - 12:00 PM, 1:00 PM - 5:00 PM","8:00 AM - 12:00 PM, 1:00 PM - 5:00 PM","8:00 AM - 12:00 PM, 1:00 PM - 5:00 PM",Closed ,4.2,https://maps.app.goo.gl/jgtWXVJPwx4h6eh18,https://www.nccaatx.org/index.html,Social Services 
6bf905a1-6c80-4152-b6dc-67277a1c8c7a,Nueces County Community Action Agency -  Soledad St. ,2526 Soledad St. ,Corpus Christi,TX ,United States of America,78416,Nueces,27.76533,-97.42458,"Nueces County Community Action Agency - Soledad St. is a social services organization that seeks to help rid the causes of poverty for those in Nueces County. It is located on Soledad St. in Corpus Christi, TX. This location offers their Birth-to-Five Head Start Program which provides services for children and families. The Early Head Start Program (EHS) is for expecting mothers and children 6 weeks - 3 years old. The Head Start Program is for children ages 3-5 years old. These services include disabilities, education, family engagement, health and safety, mental health, and nutrition. These are also offered at the office or through home visitation. Their email is assistance@ncaatx.org. The Director of their Birth-to-Five Head Start Program, Alicia Mancha's office can be found at the Central Office location on S. Padre Island Dr. You can call (361) - 883 - 7201 with the extension number 7927 to reach her. For more information click on the website link or call the number below this description.",(361) - 880 - 4141,Closed ,"8:15 AM - 11:45 AM, 1:15 PM - 4:30 PM","8:15 AM - 11:45 AM, 1:15 PM - 4:30 PM","8:15 AM - 11:45 AM, 1:15 PM - 4:30 PM","8:15 AM - 11:45 AM, 1:15 PM - 4:30 PM","8:15 AM - 11:45 AM, 1:15 PM - 4:30 PM",Closed ,3.0,https://maps.app.goo.gl/SDrhq7U25VdxEhHL7,https://www.nccaatx.org/btfive.html,Social Services 
cabb47f3-1744-4e7e-82ef-a5f45ac87073,Human Service Department - Flynn Pkwy  ,5155 Flynn Pkwy. ,Corpus Christi,TX ,United States of America,78411,Nueces,27.71566,-97.39333,"The Human Service Department located on Flynn Pkwy in Corpus Christi, TX offers many programs to help promote the well-being of all Americans. Services such as prevention and wellness, provider and facilities, social services, public health and safety, emergency preparedness and response, etc. are offered. To learn more about these programs call the number or click on the website link below this description.",(361) - 855 - 9924,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,2.8,https://maps.app.goo.gl/aVy8EGYW9G34rBTA7,http://www.hhs.gov/,Health and Human Services 
4bf96f21-44d8-4a0b-b6d5-c944f1699079,"Tri-County Christian Service Center, Inc. ","323 N 7th St, ",Aransas Pass,TX ,United States of America,78336,Nueces,27.91315,-97.14925,"Tri-County Christian Service Center is a nonprofit organization that offers food and clothes to residents of Aransas Pass, TX. Click on the website link for their Facebook page or call the number below to learn more.",(361) - 758 - 1988,Closed ,Closed,8:00 AM - 11:00 AM,Closed,8:00 AM - 11:00 AM,Closed ,Closed ,4.7,https://maps.app.goo.gl/ejUqRELPHvRtYLit6,https://m.facebook.com/TriCountyChristianServiceCenter/,Social Services 
9bb34074-b775-4e4e-bbff-1a37721dbc2b,Circles of Care ,5333 Everhart Rd. Suite 150B,Corpus Christi,TX,United States of America,78411,Nueces,27.7105,-97.3875,"Circles of Care provides adoption, foster care, counseling, family support, and family preservation services. If there is a crisis call (855) - 256 - 6555. Additional contact can be made with specific employees at this location through email. These emails can be found on their website linked below this description under the ""about us - Corpus Christi"" tab. For more information call the number or click on the website link found below this description. ",(361) - 852 - 3812,Closed ,9:00 AM - 5:30 PM,9:00 AM - 5:30 PM,9:00 AM - 5:30 PM,9:00 AM - 5:30 PM,9:00 AM - 3:00 PM,Closed ,4.6,https://maps.app.goo.gl/R91Ht8up7qFCWdHp9,http://www.circlesofcareinc.org/,Social Services 
1863038b-766e-47d0-b102-172afeb59f42,Area Agency on Aging of the Coastal Bend,2910 Leopard St. ,Corpus Christi,TX,United States of America,78408,Nueces,27.79741,-97.42288,"Area Agency on Aging of the Coastal Bend provides services to those 60 years or older, caregivers of those 60 years or over, and medicare beneficiaries of any age. Programs include transportation, senior centers, medication management, matter of balance, ombudsman, family caregiver, care coordinator, etc. Their fax number is (361) - 883 - 5749, and their toll-free number is (800) - 252 - 9240. For more information click on the website or call the number listed below this description. ",(361) - 883 - 3935,Closed,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,4.5,https://maps.app.goo.gl/vBxehm1o5ycuaShq9,https://aaacoastalbend.org/,Social Services 
6ea9d7c5-664f-416b-954d-22cf35d676cf,Human Service Department - S. Commercial St. ,524 S. Commercial St. ,Aransas Pass,TX,United States of America,78336,Nueces,27.90122,-97.14743,"The Human Service Department - Commercial St. is a social service office located on Commerical St. in Aransas Pass, TX. To learn more call the number below this description.",(361) - 758 - 7631,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,3.5,https://maps.app.goo.gl/y5Yqc2CPJsAE9AeJ7,N/A,Social Services 
0d4aa2c0-eb2c-43f1-a583-6277067441b8,Department of Health and Human Services ,4410 Dillon Ln. ,Corpus Christi,TX ,United States of America,78415,Nueces,27.74826,-97.42125,"The Department of Health and Human Services offers many programs to benefit the health of Americans. They offer SNAP food benefits, TANF cash help for families with children 18 years and younger, health care, support services, and WIC food benefits for pregnant, breastfeeding women and families with children younger than 5 years old. Click on the website or call the number below this description for more information. ",(361) - 857 - 0878,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,3.8, https://maps.app.goo.gl/q5bijnZqYScmPWPY6,http://yourtexasbenefits.com/,Social Services 
1fe06456-b1f9-4fc2-9c85-893630a5bc18,Dawod Dental Center,"4514 S Staples St, , ",Corpus Christi,TX ,United States of America,78411,Nueces,27.71799,-97.373,"DaWod Dental Center is a dentist office in Corpus Christi, TX. They provide cleanings and exams, fillings, root canals, extractions, oral cancer screenings, bridges, dentures, etc. Their fax number is (361) - 992 - 8705 and the link to their Facebook page is https://www.facebook.com/DawodDentalCenter/. To learn more click on the website link or call the number below this description.",(361) - 992 - 8531,Closed ,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 12:00 PM,Closed ,5.0,https://maps.app.goo.gl/UXnDCxTpJgobTcf6A,http://www.dawoddentalcenter.com/,Dentistry 
9f7b7401-d9e7-40c1-b5cb-a10f07eaeb2b,LoneStar Dental ,2306 Airline Rd. Suite 101,Corpus Christi,TX ,United States of America,78414,Nueces,27.68723,-97.36307,"LoneStar Dental is a dentist office in Corpus Christi, TX. They offer consultations, x-rays, cleanings, sealants, bite guards, dentures, crowns and bridges, root canals, etc. Their fax number is (361) - 444 - 5013 and their email is lonestardentalcorpus@gmail.com. For more information call the number or visit the website linked below this description.",(361) - 299 - 5633,Closed ,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:00 AM - 5:00 PM,4.8,https://maps.app.goo.gl/f11bDpTd6SyXvyWZ9,http://www.lonestardentalcorpus.com/,Dentistry 
b2d8f5f7-e843-49a9-aafd-34b534dc3694,Gonzalez Family Dentistry ,729 Everhart Rd. ,Corpus Christi,TX ,United States of America,78411,Nueces,27.72672,-97.37639,"Gonzalez Family Dentistry is a dentist office in Corpus Christi, TX. They offer routine exams, dentures, dental extractions, fillings, pediatric dentistry, emergency dentistry, etc. Their fax number is (361) - 985 - 7421 and their email is corpusfamilydentistry@gmail.com. To learn more call the number or visit the website linked below this description.",(361) - 985 - 7422,Closed ,"8:00 AM - 1:00 PM, 2:00 PM - 5:00 PM","8:00 AM - 1:00 PM, 2:00 PM - 5:00 PM","8:00 AM - 1:00 PM, 2:00 PM - 5:00 PM","8:00 AM - 1:00 PM, 2:00 PM - 5:00 PM",8:00 AM - 2:00 PM,Closed ,4.6,https://maps.app.goo.gl/UzhoHBcL3oxnXujN6,http://www.gonzalezfamilydentistry.com/,Dentistry 
1d7961f8-10db-4ce5-8ee6-e40ab5bff0fe,Lovett Dental,4901 S Padre Island Dr. ,Corpus Christi,TX,United States of America,78411,Nueces,27.71315,-97.38262,"Lovett Dental is a dentist located in Corpus Christi, TX. They offer general dentistry, pediatric dentistry, braces, etc. To learn more call the number or visit the website link below this description. ",(361) - 986 - 1117,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,4.2,https://maps.app.goo.gl/C5h6YGz4Pg9KrEQh9,https://www.lovettdentistrycorpuschristi.com/,Dentistry 
e0a96756-5f68-4cb2-89a0-a4613f8533c5,Sabal Dental - Airline ,2222 Airline Rd. Suite A4,Corpus Christi,TX,United States of America ,78414,Nueces,27.6885,-97.36277,"Sabal Dental - Airline is a dentist office on Airline Rd. in Corpus Christi, TX. They offer orthodontics, tooth removal or extractions, dentures, etc. The link to their Facebook page is https://www.facebook.com/sabaldentalairline/. For more information call the number or visit the website link below this description.",(361) - 256 - 5958,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,4.9,https://maps.app.goo.gl/p4jBravWDXPkhFNWA ,https://www.sabaldental.com/,Dentistry 
22f5b344-2e90-4711-800d-e6de5ee602d0,Ocean Dental ,1620 S Padre Island Dr. Suite 250 ,Corpus Christi,TX ,United States of America,78416,Nueces,27.74317,-97.43964,"Ocean Dental is a dentist office in Corpus Christi, TX. To learn more visit their website or call the number below this description. ",(361) - 853 - 3334,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,4.3 stars,https://maps.app.goo.gl/aa67r8VBnZuCskFUA,http://www.oceandental.net/,Dentistry 
bc6de817-d7af-4a26-9035-670dfb501b1f,Dental Oasis,9929 S Padre Island Dr.  ,Corpus Christi,TX ,United States of America,78418,Nueces,27.67166,-97.29067,"Dental Oasis is a dentist office in Corpus Christi, TX. Call the number below this description for more information.",(361) - 937 - 8333,Closed ,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 1:00 PM,5.0,https://maps.app.goo.gl/HWCJx1HhY2CQwfCp7,https://weence.com/medical/doctors/corpus-christi/dental-oasis-2/,Dentistry 
cf756560-469c-4dea-9946-555f8d76f083,Smile Magic of Corpus Christi - Saratoga Blvd. ,"5638 Saratoga Blvd Suite 100, , ",Corpus Christi,TX ,United States of America,78414,Nueces,27.68504,-97.38099,"Smile Magic of Corpus Christi - Saratoga Blvd. is a dentist office located in Corpus Christi, TX. They offer family dentistry, braces, etc. Click on the website link or call the number below this description for more information.",(361) - 333 - 8729,Closed ,10:00 AM - 6:00 PM ,10:00 AM - 6:00 PM ,10:00 AM - 6:00 PM ,10:00 AM - 6:00 PM ,9:00 AM - 2:00 PM,Closed ,4.8,https://maps.app.goo.gl/ehri2nM7FE48g9xL6,https://mysmilemagic.com/locations/corpus-christi/,Dentistry 
b4e174c2-ad0f-4af4-89fe-d52e781c0b96,Westside Dental Center,3217 Leopard St. ,Corpus Christi,TX,United States of America,78408,Nueces,27.79648,-97.42586,"Westside Dental Center is a dentist in Corpus Christi, TX. They offer crowns, bridges and dentures. To learn more call the number or click on the website link below this description.",(361) - 883 - 4785,Closed ,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 1:00 PM,Closed ,4.5 stars,https://maps.app.goo.gl/Yh5qUafQQ6W8FuTB8,http://www.generaldentistryincorpuschristitx.com/,Dentistry 
7bc28562-e104-4492-bf19-4d4f104a6422,Gentle Dental Spa,735 Oak Park Ave,Corpus Christi,TX ,United States of America,78408,Nueces,27.79806,-97.43625,"Gentle Dental Spa is a dentist office located in Corpus Christi, TX. Services include deep cleaning, dental exams, pediatric dentistry, tooth extractions, etc. Call the number or visit the website link below this description for more information.",(361) - 238 - 5121,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,4.9,https://maps.app.goo.gl/A1TtcGWx89d2trRNA ,https://visitgentledental.com/,Dentistry 
69d9df65-88f8-410d-8d8c-73dae3952799,You're Welcome Dental,13725 Northwest Blvd Ste 220 ,Corpus Christi,TX ,United States of America,78410,Nueces,27.85516,-97.63661,"You're Welcome Dental is a dentist office in Corpus Christi, TX. Their services are root canals, extractions, Invisalign, cleaning, oral surgery, etc. Their email is anthonybgonzalezdds@gmail.com. To schedule an appointment or learn more visit the website link or call the number below this description. ",(361) - 387 - 1507,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 3:00 PM,8:00 AM - 5:00 PM,8:00 AM - 12:00 PM,Closed ,4.9,https://maps.app.goo.gl/XEL6G2XMCwDQgy7e6,https://calallendentist.com/,Dentistry 
86e0d786-c9aa-4708-97e3-0a0adbe15dd8,Aspen Dental - Corpus Christi,5425 S Padre Island Dr.,Corpus Christi,TX ,United States of America,78411,Nueces,27.70759,-97.37261,"Aspen Dental - Corpus Christi is a dentist office in Corpus Christi, TX. Services include root canals, extractions, periodontal disease treatment, fillings, crowns, bridges, etc. The link to their Facebook page is https://www.facebook.com/AspenDental/. To learn more information click on the website link or call the number below this description.",(361) - 980 - 3931,Closed ,8:00 AM - 5:30 PM,8:00 AM - 5:30 PM,8:00 AM - 5:30 PM,9:00 AM - 7:00 PM,8:00 AM - 2:00 PM,8:00 AM - 3:00 PM ,4.3,https://maps.app.goo.gl/E2FGMf8n2TBuVpAU8,"https://www.aspendental.com/dentist/tx/corpus-christi/5425-south-padre-island-drive/?utm_source=googleplaces&utm_medium=lociqgoogleplaces&utm_campaign=CorpusChristi,TX-CorpusC_TX-2069&utm_content=listing",Dentistry 
3d29ed9c-53dc-4f2b-a7f4-db06044727b9,Access Dental & Orthodontics - Ayers St. ,4224 Ayers St.,Corpus Christi,TX,United States of America,78415,Nueces,27.7492,-97.41825,"Access Dental & Orthodontics - Ayers St. is a dentist office located on Ayers St. in Corpus Christi, TX. They offer dental exams, fillings, cleanings, sealants, x-rays, crowns, tooth removals, etc. For more information visit the website link or call the number below this description.",(361) - 853 - 8000,Closed ,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,9:00 AM - 5:00 PM,4.2,https://maps.app.goo.gl/EwR5qJvqGr1MhMhB8,https://accessdentalclinics.com/locations/texas/corpus-christi-tx-on-ayers-st/,Dentistry 
043f567b-794d-406e-a495-bfc0bcf020e1,Access Dental & Orthodontics - Leopard St. ,3505 Leopard St. ,Corpus Christi,TX ,United States of America,78408,Nueces,27.79678,-97.42972,"Access Dental & Orthodontics - Leopard St. is a dentist office located on Leopard St. in Corpus Christi, TX. They offer x-rays, dental exams, cleanings, sealants, crowns, tooth removals, fillings, etc. To learn more call the number or click on the website link below this description. ",(361) - 882 - 9000,Closed ,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,9:00 AM - 5:00 PM,4.4,https://maps.app.goo.gl/CsDeEwkLhnoz7NXV6,https://accessdentalclinics.com/locations/texas/corpus-christi-tx-on-leopard-st/,Dentistry 
4d685223-ec4c-41ab-ab74-4f8dbaeb65e3,ABC Day School,128 E Johnson St,Anderson,TX,United States,77830,Grimes,30.485504,-95.984364,Child Care,936-873-5011,Closed,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,Closed,5/5,"https://www.google.com/maps/place/ABC+Day+School/@30.4847306,-95.986413,15.76z/data=!4m6!3m5!1s0x8646ec016b566d67:0x551ffbeef0565aa3!8m2!3d30.4849879!4d-95.984432!16s%2Fg%2F1vxvj7lk?entry=ttu",https://andersonbaptistchurch.org/dayschool,Child Care
76de2025-18c7-4300-a589-ac31ee6d3032,Little Rascals Childcare,818 Millican St,Navasota,TX,United States,77868,Grimes,30.396273,-96.092193,Child Care,936-825-2773,Closed,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,Closed,N/A,"https://www.google.com/maps/place/Little+Rascals+Childcare/@30.394996,-96.0944365,15.58z/data=!4m14!1m7!3m6!1s0x864695664ee8ec1d:0xc63d975cb74326f6!2sLittle+Rascals+Childcare!8m2!3d30.3957037!4d-96.0922005!16s%2Fg%2F11h3vbnmbs!3m5!1s0x864695664ee8ec1d:0xc63d975cb74326f6!8m2!3d30.3957037!4d-96.0922005!16s%2Fg%2F11h3vbnmbs?entry=ttu",https://www.facebook.com/littlerascalsishereforyou,Child Care
d65bb1ac-e3b6-4cad-876a-44995f827043,Castles of Sand and Shells,1310 Water St,Navasota,TX,United States,77868,Grimes,30.395966,-96.080391,"Home daycare that offers childcare for infants, toddlers, preschoolers, and school age children. ",936-825-8422,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5/5,"https://www.google.com/maps/place/Castles+of+Sand+%26+Shells+Child/@30.3936996,-96.0850255,15.14z/data=!4m6!3m5!1s0x8646955a5813ea19:0xc542ba1cf24e4969!8m2!3d30.3952204!4d-96.0804274!16s%2Fg%2F1tcwgclm?entry=ttu",https://upwards.com/daycare/castles-of-sand-and-shells-1,Child Care
05a032f4-6854-43b3-b764-680acd5c5384,Corpus Christi Advanced Dentistry,5314 Everhart Rd. Suite B,Corpus Christi,TX ,United States of America,78411,Nueces,27.71105,-97.38632,"Corpus Christi Advanced Dentistry is a dentist office in Corpus Christi, TX. Their email is ccadvanceddentistry17@yahoo.com. To learn more visit their Facebook page or call the number listed below this description.",(361) - 880 - 7100,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,3.9 stars,https://maps.app.goo.gl/HPnBU8ufHpHWhz4N7,https://www.facebook.com/CCADentistry/,Dentistry 
717e7072-6c81-4cd8-b5c6-a8a69b40b87a,Kennedy Dental Care - Calallen ,13725 Northwest Blvd. Suite 270,Corpus Christi,TX,United States of America,78410,Nueces,27.85523,-97.63685,"Kennedy Dental Care - Calallen is a dentist office on Northwest Blvd. in Corpus Christi, TX. Their services include pediatric dentistry, restorative dentistry, orthodontics, preventive dentistry, emergency, etc. Their email is info@kennedydentaltx.com. Call the number or visit the website link below this description to learn more.",(361) - 992 - 9500,Closed ,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 1:30 PM,Closed ,4.9,https://maps.app.goo.gl/RkK3pAaP3yovccM6A ,https://smilekdc.com/,Dentistry 
67b8453b-ec92-48ed-9fe1-4f500cdc3ce6,Bright Smile Dentistry ,5325 Saratoga Blvd. Suite 230,Corpus Christi,TX,United States of America,78413,Nueces,27.6868,-97.38755,"Bright Smile Dentistry is a dentist office in Corpus Christi, TX. They offer composite fillings, dental crowns and bridges, root canals, cleanings, etc. Their fax number is (361) - 994 - 7646. To learn more, you can visit their website found below this description. You can also use the phone number listed below to contact them. ",(361) - 994 - 7645,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed,Closed ,4.8,https://maps.app.goo.gl/19isGrgZuzxnhE8K9,https://www.brightsmiledentistry.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,Dentistry 
061bde86-0bd9-46b9-9ca5-d464d508165d,Smile Magic of Corpus Christi - S. Staples,4122 S. Staples St. ,Corpus Christi,TX,United States of America,78411,Nueces,27.72855,-97.37979,"Smile Magic of Corpus Christi - S. Staples is a dentist office located on S. Staples St. in Corpus Christi, TX. They offer braces, family dentistry, etc. To learn more call the number or click on the website link below this description.",(361) - 949 - 5215,Closed ,10:00 AM - 6:00 PM ,10:00 AM - 6:00 PM ,10:00 AM - 6:00 PM ,10:00 AM - 6:00 PM ,9:00 AM - 4:00 PM,8:00 AM - 1:00 PM,4.5,https://maps.app.goo.gl/MQhzVJnFp5HRr4DY8,https://www.mysmilemagic.com/services/,Dentistry 
16445bba-1aa5-4cc3-8683-f9e91093478e,Yassin Family Dentistry ,6500 S. Padre Island Dr. Suite 16,Corpus Christi,TX,United States of America,78412,Nueces,27.69993,-97.35326,"Family Dentistry is a dentist office located in Corpus Christi, TX. They offer services such as teeth cleanings, crowns and bridges, root canals, extractions and fillings, etc. Their email is bariayassindmd@yahoo.com. For more information click on the website link or call the number below this description.",(361) - 985 - 8580,Closed ,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 1:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,Closed ,4.8,https://maps.app.goo.gl/KTWKE2dJzBum3egz9 ,http://www.yassinfamilydentistry.com/,Dentistry 
b775fa58-bfd7-44d2-881f-851a4dadd4a4,Gage Dental Family & Cosmetic,15217 S. Padre Island Dr. Suite 110,Corpus Christi,TX ,United States of America,78418,Nueces,27.60287,-97.22291,"Gage Dental Family & Cosmetic is a dentist office in Corpus Christi, TX. Services include oral cancer screening, regular checkups, dental sealants, adult and pediatric dentistry, etc. Learn more by calling the number or visiting the website linked below this description. ",(361) - 867 - 1800,Closed ,"8:00 AM - 12:00 PM, 1:00 PM - 5:00 PM","8:00 AM - 12:00 PM, 1:00 PM - 5:00 PM","8:00 AM - 12:00 PM, 1:00 PM - 5:00 PM","8:00 AM - 12:00 PM, 1:00 PM - 5:00 PM","8:00 AM - 12:00 PM, 1:00 PM - 5:00 PM",Closed ,4.8,https://maps.app.goo.gl/7AigtSfxLQgG8T2x8,http://www.gagedental.net/,Dentistry 
a27a05b9-b15a-4542-a457-18ed6d6aff53,Kennedy Dental Care - Saratoga Blvd.,6200 Saratoga Blvd Bldg. 1 ,Corpus Christi,TX ,United States of America,78414,Nueces,27.67977,-97.37147,"Kennedy Dental Care - Saratoga is a dentist office on Saratoga Blvd. in Corpus Christi, TX. Their services include restorative dentistry, emergency, orthodontics, pediatric dentistry, preventive dentistry, etc. Their email is info@kennedydentaltx.com. For more information visit their website or call the number linked below this description.",(361) - 607 - 0843,Closed ,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 1:30 PM,Closed ,4.8,https://maps.app.goo.gl/e1BF1wWLrB8vskte7,https://smilekdc.com/,Dentistry 
92df3dab-bce0-4d4c-accf-78315f059411,The Dental Space,3133 S. Alameda St. Suite 600,Corpus Christi,TX,United States of America,78404,Nueces,27.75763,-97.39205,"The Dental Space is a dentist office in Corpus Christi, TX. Services include root canals, extractions, crowns, fillings, pediatric and adult dental care, emergency care, etc. Their email is thedentalspace@cctxdentalgroup.com. For more information call the number or click on the website link below this description.",(361) - 400 - 1900,Closed ,2:00 PM - 7:00 PM,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,Closed ,5.0,https://maps.app.goo.gl/xsAcSLexqfD7sHmG8,http://dentalspacecc.com/,Dentistry 
0c877b78-b014-47bd-afc5-00e9ee39d632,Kennedy Dental Care - Alameda St. ,3435 S. Alameda St. Suite A,Corpus Christi,TX,United States of America,78411,Nueces,27.75033,-97.38659,"Kennedy Dental Care - Alameda is a dentist office on Alameda St. in Corpus Christi, TX. Their services include orthodontics, pediatric dentistry, preventive dentistry, emergency, restorative dentistry, etc. Their email is info@kennedydentaltx.com. Visit the website link or call the number below this description to learn more.",(361) - 992 - 9500,Closed ,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 1:00 PM,Closed ,4.8,https://maps.app.goo.gl/7wKbxobocTGt2jnD9,https://smilekdc.com/?utm_source=BEND&utm_medium=GMB&utm_campaign=LSEO&utm_id=ALA,Dentistry 
2a0df4ac-6d23-47a6-bc0c-9dc7e98ebe88,"Toothology, PLLC",737 Everhart Rd. Suite 5  ,Corpus Christi,TX ,United States of America,78411,Nueces,27.72639,-97.37655,"Toothology, PLLC is a dentist office in Corpus Christi, TX that offers dental check ups, extractions, root canals, dentures, etc. Their email is toothologycc@gmail.com. To learn more call the number or visit the website linked below this description.",(361) - 992 - 9871,Closed ,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 12:00 PM,Closed ,5.0,https://maps.app.goo.gl/Lrwdc3xy9FaqGCuJ7,http://www.toothologycc.com/,Dentistry 
